EQUINOR  N-1 DC Monitored Facility Loadings[TARA Ver 2302.2.0.0 64-bit - Thu Jul 17 13:46:52 2025]

 Loadflow Case: C:\Users\DFARR\Downloads\ISONE_Automation\2027-28-fca-qualification-study-files\2027-28_EPE_pp10DEL_C0_v2 (3).raw
 Study Data File: C:\Users\DFARR\Downloads\ISONE_Automation\2027-28-fca-qualification-study-files\2027-28_FCA_Qual_OverlappingImpact_Sub.sub
 Contingency File: C:\Users\DFARR\Downloads\ISONE_Automation\2027-28-fca-qualification-study-files\2027-28_FCA_Qual_OverlappingImpact_CTGs.con (total 5674 contingencies)
 Monitor File: C:\Users\DFARR\Downloads\ISONE_Automation\2027-28-fca-qualification-study-files\2027-28_FCA_Qual_OverlappingImpact_Mon.mon (0.0% loading cutoff)
 Exclude File: not provided
 Pre/Post Contingency PAR Adjustment: Adjusted/Fixed

 Monitored Facility                                   ,Fr Bus,Fr Name,To Bus,To Name,CKT,kVs,Areas,Zones Name,Rate Base (MVA),Rate Cont (MVA), Cont Name                                                      ,Cont ID,Base Flow (MW),Cont Flow (MW),Final DC %Loading,Severity Rank,Dfax FromTo Bus 113987,Dfax ToFrom Bus 113987,Dfax Harmer Positive (based on flow direction) Bus 113987,
104242 LOST NATION   115  104253 WHITEFIELD    115  1  ,104242,LOST NATION,104253,WHITEFIELD,1 ,115 ,101,NH_NORTHRN_P,     136.0,     144.0,BF_BRLN_N110,  3419,-11.1,-3.5,      2.43,8,   0.00000,  -0.00000,  -0.00000,
104242 LOST NATION   115  104253 WHITEFIELD    115  1  ,104242,LOST NATION,104253,WHITEFIELD,1 ,115 ,101,NH_NORTHRN_P,     136.0,     144.0,BF_BRLN_S136,  3420,-11.1,-3.5,      2.43,6,   0.00000,  -0.00000,  -0.00000,
114411 LYNN A179     115  114448 LYNN Q169     115  1  ,114411,LYNN A179,114448,LYNN Q169,1 ,115 ,101,MA_NG_NRSH_T,    9999.0,    9999.0,BF_MYST_24,  4255,-119.0,-242.5,      2.43,1,  -0.00000,   0.00000,   0.00000,
113329 E WSTNSTR_A1 69.0  113351 WESTMNSTR_A1 69.0  1  ,113329,E WSTNSTR_A1,113351,WESTMNSTR_A1,1 ,69 ,101,MA_NG_CENT_T,      43.0,      53.0,Base Case ,     0,1.0,    -    ,      2.41,0,   0.00468,  -0.00468,   0.00468,
111136 KINGSTON      115  115006 NGR_191_NST   115  1  ,111136,KINGSTON,115006,NGR_191_NST,1 ,115 ,101,MA_PLYMOTH_P/BORDER-BUS,     448.0,     560.0,BF_KNSTN_5,  4006,-3.9,-13.5,      2.41,9,  -0.00037,   0.00037,   0.00037,
119718 MONTVILLE     115  119983 UNCASVILLE35  115  1  ,119718,MONTVILLE,119983,UNCASVILLE35,1 ,115 ,101,CT_EASTERN_P,     217.0,     278.0,Base Case ,     0,5.2,    -    ,      2.41,0,   0.00000,  -0.00000,   0.00000,
100124 FORE RIVER    115  100140 CAPE          115  1  ,100124,FORE RIVER,100140,CAPE,1 ,115 ,101,ME_CMP_P,     158.0,     170.0,Base Case ,     0,-3.8,    -    ,      2.41,0,  -0.00001,   0.00001,   0.00001,
111103 PUTNAM 36     115  111105 E CAMBRIDGE   115  1  ,111103,PUTNAM 36,111105,E CAMBRIDGE,1 ,115 ,101,MA_CAMBRDG_P,     279.0,     279.0,Base Case ,     0,-6.7,    -    ,      2.41,0,   0.00000,  -0.00000,  -0.00000,
104242 LOST NATION   115  104253 WHITEFIELD    115  1  ,104242,LOST NATION,104253,WHITEFIELD,1 ,115 ,101,NH_NORTHRN_P,     136.0,     144.0,BF_BRLN_W179,  3421,-11.1,-3.5,      2.40,9,   0.00000,  -0.00000,  -0.00000,
104242 LOST NATION   115  104253 WHITEFIELD    115  1  ,104242,LOST NATION,104253,WHITEFIELD,1 ,115 ,101,NH_NORTHRN_P,     136.0,     144.0,LN_W179,  1932,-11.1,-3.5,      2.40,10,   0.00000,  -0.00000,  -0.00000,
108015 FIBERMARK_TP 69.0  108025 MOORE_TAP    69.0  1  ,108015,FIBERMARK_TP,108025,MOORE_TAP,1 ,69 ,101,VT_VELCO_N,     102.0,     125.0,Base Case ,     0,-2.5,    -    ,      2.40,0,   0.00000,  -0.00000,  -0.00000,
114733 BELLINGHM 03  345  114735 BELLINGHM 20  345  1  ,114733,BELLINGHM 03,114735,BELLINGHM 20,1 ,345 ,101,MA_NG_SEMA_T,    9999.0,    9999.0,LN_336,   101,39.1,239.9,      2.40,3,  -0.03467,   0.03467,  -0.03467,
110836 K STREET 1    115  110837 K STREET 2    115  2  ,110836,K STREET 1,110837,K STREET 2,2 ,115 ,101,MA_BOSTON_P,    9999.0,    9999.0,BF_K-ST_31,  4037,18.5,239.8,      2.40,1,  -0.01429,   0.01429,  -0.01429,
103001 KEENE ROAD    345  103002 KEENE ROAD 2  345  1  ,103001,KEENE ROAD,103002,KEENE ROAD 2,1 ,345 ,101,ME_NORTHRN_P,    9999.0,    9999.0,BF_KNRD_T1L1,  4005,224.2,239.6,      2.40,4,   0.00000,  -0.00000,   0.00000,
103001 KEENE ROAD    345  103002 KEENE ROAD 2  345  1  ,103001,KEENE ROAD,103002,KEENE ROAD 2,1 ,345 ,101,ME_NORTHRN_P,    9999.0,    9999.0,BF_FR_KEENEB,  3775,224.2,239.6,      2.40,5,   0.00000,  -0.00000,   0.00000,
103001 KEENE ROAD    345  103002 KEENE ROAD 2  345  1  ,103001,KEENE ROAD,103002,KEENE ROAD 2,1 ,345 ,101,ME_NORTHRN_P,    9999.0,    9999.0,BF_KNRD_1H2,   498,224.2,239.6,      2.40,6,   0.00000,  -0.00000,   0.00000,
103001 KEENE ROAD    345  103002 KEENE ROAD 2  345  1  ,103001,KEENE ROAD,103002,KEENE ROAD 2,1 ,345 ,101,ME_NORTHRN_P,    9999.0,    9999.0,TF_KEENERD_1,   217,224.2,239.6,      2.40,7,   0.00000,  -0.00000,   0.00000,
108070 CVPS_Y25_NGR 69.0  109518 SEARS WND_TP 69.0  1  ,108070,CVPS_Y25_NGR,109518,SEARS WND_TP,1 ,69 ,101,VT_VELCO_P/MA_NG_WEST_T,      86.0,      99.0,Base Case ,     0,-2.1,    -    ,      2.39,0,   0.00066,  -0.00066,  -0.00066,
113032 N BLDWNVL_A1 69.0  113351 WESTMNSTR_A1 69.0  1  ,113032,N BLDWNVL_A1,113351,WESTMNSTR_A1,1 ,69 ,101,MA_NG_WEST_T/MA_NG_CENT_T,      43.0,      53.0,Base Case ,     0,-1.0,    -    ,      2.39,0,  -0.00468,   0.00468,   0.00468,
103001 KEENE ROAD    345  103002 KEENE ROAD 2  345  1  ,103001,KEENE ROAD,103002,KEENE ROAD 2,1 ,345 ,101,ME_NORTHRN_P,    9999.0,    9999.0,LN_62BHE,  1609,224.2,238.6,      2.39,8,  -0.00000,   0.00000,  -0.00000,
103001 KEENE ROAD    345  103002 KEENE ROAD 2  345  1  ,103001,KEENE ROAD,103002,KEENE ROAD 2,1 ,345 ,101,ME_NORTHRN_P,    9999.0,    9999.0,BF_KNRD_5662,  4002,224.2,238.6,      2.39,9,  -0.00000,   0.00000,  -0.00000,
110786 STOUGHTON     345  110790 K STREET 1    345  1  ,110786,STOUGHTON,110790,K STREET 1,1 ,345 ,101,MA_SOUTHRN_P/MA_BOSTON_P,     540.0,     675.0,Base Case ,     0,12.9,    -    ,      2.38,0,  -0.00236,   0.00236,  -0.00236,
107860 LIME KILN     115  107870 EAST AVENUE   115  1  ,107860,LIME KILN,107870,EAST AVENUE,1 ,115 ,101,VT_VELCO_P,     252.0,     297.0,NF_K23-3,  2868,0.5,-7.1,      2.38,5,  -0.01310,   0.01310,   0.01310,
115035 NGR_194_NST   115  115452 AUBURN ST     115  1  ,115035,NGR_194_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,BF_WWALP_108,   670,-1.4,16.7,      2.38,7,  -0.00227,   0.00227,  -0.00227,
115006 NGR_191_NST   115  115452 AUBURN ST     115  1  ,115006,NGR_191_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,BF_CARVR_552,  3488,-4.0,-16.7,      2.37,2,  -0.00046,   0.00046,   0.00046,
100187 SECT 63AC TP  115  100195 EMBDEN        115  1  ,100187,SECT 63AC TP,100195,EMBDEN,1 ,115 ,101,ME_CMP_P,     167.0,     193.0,Base Case ,     0,3.9,    -    ,      2.36,0,   0.00000,  -0.00000,   0.00000,
113997 MIDDLTON_155  115  114490 IPSWCH_RV_55  115  1  ,113997,MIDDLTON_155,114490,IPSWCH_RV_55,1 ,115 ,101,MA_MRMKVLY_T/MA_NG_NRSH_T,     359.0,     446.0,Base Case ,     0,8.4,    -    ,      2.34,0,  -0.00623,   0.00623,  -0.00623,
115035 NGR_194_NST   115  115452 AUBURN ST     115  1  ,115035,NGR_194_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,BF_WWALP_109,   671,-1.4,16.4,      2.34,8,  -0.00226,   0.00226,  -0.00226,
104946 VERNONROAD_T  115  107911 NGR_N186_VEL  115  1  ,104946,VERNONROAD_T,107911,NGR_N186_VEL,1 ,115 ,101,BORDER-BUS,     164.0,     164.0,NF_K186,  2861,21.5,3.8,      2.34,9,   0.00211,  -0.00211,   0.00211,
116368 GRANVILLE_J   115  116372 SOUTHWICK     115  1  ,116368,GRANVILLE_J,116372,SOUTHWICK,1 ,115 ,101,MA_SPRGFLD_P,     174.0,     202.0,Base Case ,     0,4.1,    -    ,      2.34,0,   0.00134,  -0.00134,   0.00134,
103001 KEENE ROAD    345  103002 KEENE ROAD 2  345  1  ,103001,KEENE ROAD,103002,KEENE ROAD 2,1 ,345 ,101,ME_NORTHRN_P,    9999.0,    9999.0,GN_MIS_CC,  1008,224.2,231.6,      2.32,10,  -0.00000,   0.00000,  -0.00000,
107000 VT YANKEE     345  107040 VERNON VT     345  1  ,107000,VT YANKEE,107040,VERNON VT,1 ,345 ,101,VT_VELCO_P,    1224.0,    1430.0,GN_SBRK,    37,-26.3,-33.1,      2.31,10,   0.00239,  -0.00239,  -0.00239,
115035 NGR_194_NST   115  115452 AUBURN ST     115  1  ,115035,NGR_194_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,DC_3161-502E_NPCC_NERC,   673,-1.4,16.2,      2.31,9,  -0.00240,   0.00240,  -0.00240,
123313 CONGRESS A    115  123315 PEQUONNOCK    115  1  ,123313,CONGRESS A,123315,PEQUONNOCK,1 ,115 ,101,CT_UI-SWCT_P,     340.0,     439.0,Base Case ,     0,-7.8,    -    ,      2.31,0,   0.00019,  -0.00019,  -0.00019,
114404 S DANVERS_55  115  114490 IPSWCH_RV_55  115  1  ,114404,S DANVERS_55,114490,IPSWCH_RV_55,1 ,115 ,101,MA_NG_NRSH_T,     359.0,     446.0,Base Case ,     0,8.3,    -    ,      2.30,0,   0.00623,  -0.00623,   0.00623,
114745 DEPOT ST_130  115  114846 MLFD PWR30_T  115  1  ,114745,DEPOT ST_130,114846,MLFD PWR30_T,1 ,115 ,101,MA_NG_SEMA_T,     133.0,     160.0,NF_D130-4,  2809,-12.3,-3.7,      2.29,8,   0.00002,  -0.00002,  -0.00002,
115035 NGR_194_NST   115  115452 AUBURN ST     115  1  ,115035,NGR_194_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,GN_EDGAR_CC,   931,-1.4,16.0,      2.28,10,  -0.00057,   0.00057,  -0.00057,
115006 NGR_191_NST   115  115452 AUBURN ST     115  1  ,115006,NGR_191_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,BF_CANAL_512,   449,-4.0,-16.0,      2.27,3,  -0.00049,   0.00049,   0.00049,
113960 BURTT RD_46   115  113974 E TWKSBRY_46  115  1  ,113960,BURTT RD_46,113974,E TWKSBRY_46,1 ,115 ,101,MA_MRMKVLY_T,     316.0,     316.0,Base Case ,     0,7.2,    -    ,      2.27,0,  -0.08598,   0.08598,  -0.08598,
120389 NE_690_NY    69.0  125127 SMITHFLD     69.0  1  ,120389,NE_690_NY,125127,SMITHFLD,1 ,69 , 101/102,BORDER-BUS/NPCC_NYISO,      53.0,      61.0,Base Case ,     0,1.2,    -    ,      2.25,0,   0.00014,  -0.00014,   0.00014,
103001 KEENE ROAD    345  103002 KEENE ROAD 2  345  1  ,103001,KEENE ROAD,103002,KEENE ROAD 2,1 ,345 ,101,ME_NORTHRN_P,    9999.0,    9999.0,Base Case ,     0,224.2,    -    ,      2.24,0,  -0.00000,   0.00000,  -0.00000,
110814 BRIGHTON B    115  110851 SCOTIA ST513  115  1  ,110814,BRIGHTON B,110851,SCOTIA ST513,1 ,115 ,101,MA_BOSTON_P,     155.0,     190.0,Base Case ,     0,3.5,    -    ,      2.24,0,   0.00334,  -0.00334,   0.00334,
119682 SHUNCK_1870S  115  119683 SHUNCK_1465   115  1  ,119682,SHUNCK_1870S,119683,SHUNCK_1465,1 ,115 ,101,CT_EASTERN_P,    9999.0,    9999.0,DC_G185S_L190_NPCC_NERC_,  5148,-66.5,-223.6,      2.24,1,   0.00000,  -0.00000,  -0.00000,
114733 BELLINGHM 03  345  114735 BELLINGHM 20  345  1  ,114733,BELLINGHM 03,114735,BELLINGHM 20,1 ,345 ,101,MA_NG_SEMA_T,    9999.0,    9999.0,BF_BLKST_102,   432,39.1,221.4,      2.21,4,  -0.03467,   0.03467,  -0.03467,
114733 BELLINGHM 03  345  114735 BELLINGHM 20  345  1  ,114733,BELLINGHM 03,114735,BELLINGHM 20,1 ,345 ,101,MA_NG_SEMA_T,    9999.0,    9999.0,BF_BLKST_103,   433,39.1,221.3,      2.21,5,  -0.03467,   0.03467,  -0.03467,
111136 KINGSTON      115  115006 NGR_191_NST   115  1  ,111136,KINGSTON,115006,NGR_191_NST,1 ,115 ,101,MA_PLYMOTH_P/BORDER-BUS,     448.0,     560.0,LN_116,  1189,-3.9,-12.4,      2.21,10,  -0.00039,   0.00039,   0.00039,
110790 K STREET 1    345  111812 K STREET 3    345  1  ,110790,K STREET 1,111812,K STREET 3,1 ,345 ,101,MA_BOSTON_P,    9999.0,    9999.0,Base Case ,     0,219.9,    -    ,      2.20,0,  -0.03832,   0.03832,  -0.03832,
110862 K STREET 2    345  111812 K STREET 3    345  1  ,110862,K STREET 2,111812,K STREET 3,1 ,345 ,101,MA_BOSTON_P,    9999.0,    9999.0,Base Case ,     0,-219.9,    -    ,      2.20,0,   0.03832,  -0.03832,  -0.03832,
113021 DEERFIELD 5  69.0  113040 ADAMS        69.0  1  ,113021,DEERFIELD 5,113040,ADAMS,1 ,69 ,101,MA_NG_WEST_T,      72.0,      72.0,Base Case ,     0,1.6,    -    ,      2.20,0,   0.00087,  -0.00087,   0.00087,
109516 SEARSBURG_S  69.0  109574 SEARSBURG_N  69.0  1  ,109516,SEARSBURG_S,109574,SEARSBURG_N,1 ,69 ,101,MA_NG_WEST_T,     180.0,     215.0,BF_NTHFLD_2T,   559,5.3,-4.7,      2.18,3,  -0.00090,   0.00090,   0.00090,
114733 BELLINGHM 03  345  114735 BELLINGHM 20  345  1  ,114733,BELLINGHM 03,114735,BELLINGHM 20,1 ,345 ,101,MA_NG_SEMA_T,    9999.0,    9999.0,BF_WMDWY_101,   651,39.1,216.5,      2.16,6,  -0.03539,   0.03539,  -0.03539,
113303 LAUREL CIRCL  115  113986 SANDY POND    115  1  ,113303,LAUREL CIRCL,113986,SANDY POND,1 ,115 ,101,MA_NG_CENT_T/MA_MRMKVLY_T,     369.0,     442.0,Base Case ,     0,-8.0,    -    ,      2.16,0,  -0.05290,   0.05290,   0.05290,
110781 HOLBROOK      345  115009 NGR_335_NST   345  1  ,110781,HOLBROOK,115009,NGR_335_NST,1 ,345 ,101,MA_SOUTHRN_P/BORDER-BUS,    1430.0,    1544.0,Base Case ,     0,-30.7,    -    ,      2.15,0,   0.02011,  -0.02011,  -0.02011,
107000 VT YANKEE     345  107040 VERNON VT     345  1  ,107000,VT YANKEE,107040,VERNON VT,1 ,345 ,101,VT_VELCO_P,    1224.0,    1430.0,Base Case ,     0,-26.3,    -    ,      2.15,0,   0.00239,  -0.00239,  -0.00239,
110799 WOBURN        115  113956 N WOBURN40_T  115  1  ,110799,WOBURN,113956,N WOBURN40_T,1 ,115 ,101,MA_BOSTON_P/MA_MRMKVLY_T,     226.0,     293.0,Base Case ,     0,-4.8,    -    ,      2.15,0,  -0.09004,   0.09004,   0.09004,
117307 PHILLIPDAL 2  115  117333 PHILLIP 83_T  115  1  ,117307,PHILLIPDAL 2,117333,PHILLIP 83_T,1 ,115 ,101,RI_PROVIDC_T,     289.0,     289.0,Base Case ,     0,-6.2,    -    ,      2.14,0,   0.00000,  -0.00000,  -0.00000,
115006 NGR_191_NST   115  115452 AUBURN ST     115  1  ,115006,NGR_191_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,LN_147,  1296,-4.0,-14.9,      2.12,4,  -0.00037,   0.00037,   0.00037,
115006 NGR_191_NST   115  115452 AUBURN ST     115  1  ,115006,NGR_191_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,GN_CAN2,    15,-4.0,-14.9,      2.12,5,  -0.00048,   0.00048,   0.00048,
115006 NGR_191_NST   115  115452 AUBURN ST     115  1  ,115006,NGR_191_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,TF_CAN2_GSU,   192,-4.0,-14.9,      2.12,6,  -0.00048,   0.00048,   0.00048,
113292 PRATTS JCT    115  113303 LAUREL CIRCL  115  1  ,113292,PRATTS JCT,113303,LAUREL CIRCL,1 ,115 ,101,MA_NG_CENT_T,     301.0,     359.0,Base Case ,     0,6.4,    -    ,      2.11,0,  -0.04768,   0.04768,  -0.04768,
115448 BELMONT_F19   115  115452 AUBURN ST     115  1  ,115448,BELMONT_F19,115452,AUBURN ST,1 ,115 ,101,MA_NG_BROC_T,     191.0,     206.0,Base Case ,     0,4.0,    -    ,      2.11,0,  -0.00212,   0.00212,  -0.00212,
107910 VERNON ROAD   115  107911 NGR_N186_VEL  115  1  ,107910,VERNON ROAD,107911,NGR_N186_VEL,1 ,115 ,101,VT_VELCO_P/BORDER-BUS,     181.0,     181.0,NF_K186,  2861,-21.5,-3.8,      2.11,9,  -0.00211,   0.00211,   0.00211,
100170 BOWMAN ST     115  100250 MONMOUTH      115  1  ,100170,BOWMAN ST,100250,MONMOUTH,1 ,115 ,101,ME_CMP_P,     282.0,     322.0,Base Case ,     0,-5.9,    -    ,      2.10,0,  -0.00001,   0.00001,   0.00001,
117008 VALLEY P11    115  117038 VALLEY_R9     115  1  ,117008,VALLEY P11,117038,VALLEY_R9,1 ,115 ,101,RI_EUA_BVE_T,     109.0,     128.0,Base Case ,     0,-2.3,    -    ,      2.09,0,   0.00179,  -0.00179,  -0.00179,
108065 BENNINGTON   69.0  107930 BENNINGTON    115  1  ,108065,BENNINGTON,107930,BENNINGTON,1 ,69/115 ,101,VT_VELCO_P,      98.0,      98.0,Base Case ,     0,2.0,    -    ,      2.09,0,  -0.00066,   0.00066,  -0.00066,
121109 DERBY 1808_J  115  121111 ES_1808_UI    115  1  ,121109,DERBY 1808_J,121111,ES_1808_UI,1 ,115 ,101,BORDER-BUS,     217.0,     278.0,Base Case ,     0,4.5,    -    ,      2.08,0,  -0.00014,   0.00014,  -0.00014,
113286 MILLBURY      115  113408 TWR510-A127   115  1  ,113286,MILLBURY,113408,TWR510-A127,1 ,115 ,101,MA_NG_CENT_T,     301.0,     359.0,Base Case ,     0,-6.3,    -    ,      2.08,0,   0.01008,  -0.01008,  -0.01008,
106022 ASCUTNEY_TAP  115  106103 NG_K149_VEL   115  1  ,106022,ASCUTNEY_TAP,106103,NG_K149_VEL,1 ,115 ,101,NH_NG_GEC_T/BORDER-BUS,     478.0,     550.0,Base Case ,     0,-9.9,    -    ,      2.08,0,   0.00296,  -0.00296,  -0.00296,
110808 TRAPELO RD A  115  110809 WALTHAM B     115  1  ,110808,TRAPELO RD A,110809,WALTHAM B,1 ,115 ,101,MA_BOSTON_P,     286.0,     329.0,Base Case ,     0,5.9,    -    ,      2.05,0,   0.03456,  -0.03456,   0.03456,
111104 KENDALL       115  111105 E CAMBRIDGE   115  1  ,111104,KENDALL,111105,E CAMBRIDGE,1 ,115 ,101,MA_CAMBRDG_P,     279.0,     279.0,TF_KENDL_T42,  2048,185.3,5.7,      2.05,3,   0.00000,  -0.00000,   0.00000,
117005 W FARNUM 74T  115  117037 W FARNUM 75T  115  1  ,117005,W FARNUM 74T,117037,W FARNUM 75T,1 ,115 ,101,RI_EUA_BVE_T,    9999.0,    9999.0,BF_WFARN_714,  4893,66.7,204.7,      2.05,1,   0.01574,  -0.01574,   0.01574,
100162 SANFORD       115  100179 CYRO DRIVE    115  1  ,100162,SANFORD,100179,CYRO DRIVE,1 ,115 ,101,ME_CMP_P,     226.0,     226.0,Base Case ,     0,4.6,    -    ,      2.04,0,  -0.00018,   0.00018,  -0.00018,
117317 LINCOLNAV_87  115  117337 SOCKANSET_87  115  1  ,117317,LINCOLNAV_87,117337,SOCKANSET_87,1 ,115 ,101,RI_PROVIDC_T,     234.0,     289.0,Base Case ,     0,4.8,    -    ,      2.03,0,   0.00000,  -0.00000,   0.00000,
114733 BELLINGHM 03  345  114735 BELLINGHM 20  345  1  ,114733,BELLINGHM 03,114735,BELLINGHM 20,1 ,345 ,101,MA_NG_SEMA_T,    9999.0,    9999.0,NF_336-1,   385,39.1,202.1,      2.02,7,  -0.03467,   0.03467,  -0.03467,
109515 SEARS HYD_TP 69.0  109518 SEARS WND_TP 69.0  1  ,109515,SEARS HYD_TP,109518,SEARS WND_TP,1 ,69 ,101,MA_NG_WEST_T,     102.0,     125.0,Base Case ,     0,2.1,    -    ,      2.02,0,  -0.00066,   0.00066,  -0.00066,
115006 NGR_191_NST   115  115452 AUBURN ST     115  1  ,115006,NGR_191_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,BF_CARVR_452,  3487,-4.0,-14.1,      2.01,7,  -0.00032,   0.00032,   0.00032,
110836 K STREET 1    115  110837 K STREET 2    115  2  ,110836,K STREET 1,110837,K STREET 2,2 ,115 ,101,MA_BOSTON_P,    9999.0,    9999.0,BF_K-ST_13,  4025,18.5,198.8,      1.99,2,  -0.01437,   0.01437,  -0.01437,
110913 WALPOLE 502   115  111052 NRWD_502      115  1  ,110913,WALPOLE 502,111052,NRWD_502,1 ,115 ,101,MA_SOUTHRN_P/MA_MUNICPL_P,     318.0,     395.0,Base Case ,     0,-6.3,    -    ,      1.98,0,  -0.00249,   0.00249,   0.00249,
114733 BELLINGHM 03  345  114735 BELLINGHM 20  345  1  ,114733,BELLINGHM 03,114735,BELLINGHM 20,1 ,345 ,101,MA_NG_SEMA_T,    9999.0,    9999.0,GN_BEL2,    10,39.1,-198.2,      1.98,8,  -0.02352,   0.02352,   0.02352,
115006 NGR_191_NST   115  115452 AUBURN ST     115  1  ,115006,NGR_191_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,BF_CARVR_262,   456,-4.0,-13.9,      1.98,8,  -0.00016,   0.00016,   0.00016,
106016 SLAYTON HILL  115  106020 MT SUPPORT    115  1  ,106016,SLAYTON HILL,106020,MT SUPPORT,1 ,115 ,101,NH_NG_GEC_T,     287.0,     319.0,Base Case ,     0,5.7,    -    ,      1.98,0,  -0.01004,   0.01004,  -0.01004,
114733 BELLINGHM 03  345  114735 BELLINGHM 20  345  1  ,114733,BELLINGHM 03,114735,BELLINGHM 20,1 ,345 ,101,MA_NG_SEMA_T,    9999.0,    9999.0,TF_BEL2_GSU,   182,39.1,-197.8,      1.98,9,  -0.02352,   0.02352,   0.02352,
113267 STERLING_TP1  115  113415 STERLING 41N  115  1  ,113267,STERLING_TP1,113415,STERLING 41N,1 ,115 ,101,MA_NG_CENT_T,     262.0,     324.0,Base Case ,     0,5.2,    -    ,      1.98,0,   0.00188,  -0.00188,   0.00188,
113272 STERLING_TP2  115  113416 STERLING 42N  115  1  ,113272,STERLING_TP2,113416,STERLING 42N,1 ,115 ,101,MA_NG_CENT_T,     262.0,     324.0,Base Case ,     0,5.2,    -    ,      1.98,0,   0.00188,  -0.00188,   0.00188,
120650 GREEN HILL    115  120659 STEPSTONE     115  1  ,120650,GREEN HILL,120659,STEPSTONE,1 ,115 ,101,CT_MIDDTWN_P,     217.0,     278.0,Base Case ,     0,4.2,    -    ,      1.95,0,   0.00025,  -0.00025,   0.00025,
115006 NGR_191_NST   115  115452 AUBURN ST     115  1  ,115006,NGR_191_NST,115452,AUBURN ST,1 ,115 ,101,BORDER-BUS/MA_NG_BROC_T,     602.0,     703.0,BF_KNSTN_5,  4006,-4.0,-13.5,      1.92,9,  -0.00037,   0.00037,   0.00037,
120101 1786_T        115  120119 RIVERSIDE D2  115  1  ,120101,1786_T,120119,RIVERSIDE D2,1 ,115 ,101,CT_HARTFRD_P,      98.0,      98.0,NF_1775-1,  2661,13.8,1.9,      1.92,8,  -0.00009,   0.00009,  -0.00009,
104495 MERRIMACK-2   115  104496 MERRIMACK-3   115  1  ,104495,MERRIMACK-2,104496,MERRIMACK-3,1 ,115 ,101,NH_SOUTHRN_P,    9999.0,    9999.0,BF_CRTSVL_08,  3544,81.4,191.9,      1.92,2,   0.01971,  -0.01971,   0.01971,
104495 MERRIMACK-2   115  104496 MERRIMACK-3   115  1  ,104495,MERRIMACK-2,104496,MERRIMACK-3,1 ,115 ,101,NH_SOUTHRN_P,    9999.0,    9999.0,LN_M108,  1827,81.4,191.9,      1.92,1,   0.01971,  -0.01971,   0.01971,
104495 MERRIMACK-2   115  104496 MERRIMACK-3   115  1  ,104495,MERRIMACK-2,104496,MERRIMACK-3,1 ,115 ,101,NH_SOUTHRN_P,    9999.0,    9999.0,BF_CRTSVL_01,  3542,81.4,191.9,      1.92,3,   0.01971,  -0.01971,   0.01971,
100603 CMP_279_MEW   115  100682 MDSN ELECTR   115  1  ,100603,CMP_279_MEW,100682,MDSN ELECTR,1 ,115 ,101,BORDER-BUS/ME_MEW_P,     122.0,     159.0,Base Case ,     0,2.3,    -    ,      1.90,0,   0.00000,  -0.00000,   0.00000,
107050 NEWFANE       345  107920 NEWFANE       115  1  ,107050,NEWFANE,107920,NEWFANE,1 ,345/115 ,101,VT_VELCO_P,     249.0,     249.0,LN_381,   156,10.6,4.7,      1.87,9,   0.00285,  -0.00285,   0.00285,
107050 NEWFANE       345  107920 NEWFANE       115  1  ,107050,NEWFANE,107920,NEWFANE,1 ,345/115 ,101,VT_VELCO_P,     249.0,     249.0,BF_VERN_3TB4,   630,10.6,4.7,      1.87,8,   0.00285,  -0.00285,   0.00285,
100113 WYMAN HYDRO   115  100172 BIGELOW       115  1  ,100113,WYMAN HYDRO,100172,BIGELOW,1 ,115 ,101,ME_CMP_P,     163.0,     163.0,TF_KIBBY,  2051,-17.3,3.0,      1.86,9,   0.00000,  -0.00000,   0.00000,
110888 BAKER ST A    115  110889 BAKER ST B    115  1  ,110888,BAKER ST A,110889,BAKER ST B,1 ,115 ,101,MA_BOSTON_P,    9999.0,    9999.0,BF_BAKR_14,  3287,4.9,184.1,      1.84,1,  -0.01861,   0.01861,  -0.01861,
